anime_id,name,genre,type,episodes,rating,members,episode_class
2933,Mirai Keisatsu Urashiman,"Comedy, Police, Sci-Fi",TV,50,6.92,776,3
4936,Ninja Hattori-kun,"Comedy, Martial Arts, Slice of Life",TV,694,6.92,2116,4
1882,Sasami: Mahou Shoujo Club 2,"Fantasy, Magic, School",TV,13,6.92,2277,1
6056,Sasuke,"Action, Historical, Martial Arts, Shounen",TV,29,6.92,409,2
3159,The Kabocha Wine,"Comedy, Romance, School, Slice of Life",TV,95,6.92,871,4
33037,Tsukiuta. The Animation,Music,TV,13,6.92,11183,1
278,Viewtiful Joe,"Action, Comedy, Sci-Fi, Shounen",TV,51,6.92,5420,3
4083,Wonder Beat Scramble,"Action, Sci-Fi, Space",TV,26,6.92,457,1
3193,Asobot Senki Gokuu,"Comedy, Sci-Fi",TV,52,6.91,1633,3
33041,Bubuki Buranki: Hoshi no Kyojin,"Action, Drama, Mecha, Sci-Fi",TV,12,6.91,10837,1
694,Canvas 2: Niji-iro no Sketch,"Comedy, Drama, Romance, Slice of Life",TV,24,6.91,19491,1
1219,Chocotto Sister,"Comedy, Drama, Romance",TV,24,6.91,14380,1
8536,Fortune Arterial: Akai Yakusoku,"Comedy, Romance, School, Supernatural, Vampire",TV,12,6.91,71285,1
2494,Goshuushou-sama Ninomiya-kun,"Comedy, Ecchi, Fantasy, Harem",TV,12,6.91,63370,1
649,Hanaukyou Maid-tai: La Verite,"Comedy, Ecchi, Harem, Romance",TV,12,6.91,14069,1
21407,Happiness Charge Precure!,"Action, Fantasy, Magic, Shoujo",TV,49,6.91,4884,3
1721,Hitohira,"Drama, Romance, School, Slice of Life",TV,12,6.91,14299,1
15377,Hyakka Ryouran: Samurai Bride,"Action, Comedy, Ecchi, Harem, Samurai, School",TV,12,6.91,52542,1
727,Kingyo Chuuihou!,"Comedy, Kids, Shoujo",TV,54,6.91,992,3
1469,Monster Farm: Enbanseki no Himitsu,"Action, Adventure, Comedy, Fantasy",TV,48,6.91,22170,3
942,Nishi no Yoki Majo: Astraea Testament,"Comedy, Drama, Fantasy, Mystery, Romance",TV,13,6.91,11042,1
1638,Peter Pan no Bouken,"Adventure, Fantasy",TV,41,6.91,2146,2
7245,Sekai Meisaku Douwa: Wow! Maerchen Oukoku,Fantasy,TV,26,6.91,227,1
623,Shichinin no Nana,"Adventure, Comedy, Magic, Romance, School",TV,25,6.91,2915,1
18121,Teekyuu 2,"Comedy, School, Shounen, Sports",TV,12,6.91,15887,1
605,Tenshi ni Narumon!,"Comedy, Fantasy, Romance",TV,26,6.91,3847,1
31430,Terra Formars Revenge,"Action, Drama, Horror, Sci-Fi, Seinen, Space",TV,13,6.91,34176,1
5763,Uchuu Kuubo Blue Noah,"Action, Drama, Military, Sci-Fi, Space",TV,24,6.91,612,1
2688,Akai Koudan Zillion,"Action, Adventure, Military, Sci-Fi, Shounen",TV,31,6.90,1826,2
27815,Cardfight!! Vanguard G,"Action, Game, Shounen",TV,48,6.90,4960,3
111,Corrector Yui,"Adventure, Comedy, Magic, Sci-Fi",TV,52,6.90,7411,3
2166,Doujin Work,"Comedy, Slice of Life",TV,12,6.90,20504,1
3053,Ganbare! Kickers,"Comedy, Drama, Shounen, Sports",TV,23,6.90,4977,1
487,Girls Bravo: Second Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School",TV,13,6.90,57110,1
3146,GR: Giant Robo,"Adventure, Mecha, Military, Sci-Fi, Shounen",TV,13,6.90,1546,1
6069,Gregory Horror Show,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",TV,25,6.90,1385,1
2938,Idol Densetsu Eriko,Music,TV,51,6.90,1776,3
4073,Kyouryuu Daisensou Aizenborg,"Action, Mecha",TV,39,6.90,411,2
860,Makai Senki Disgaea,"Action, Comedy, Demons, Fantasy, Magic",TV,12,6.90,30146,1
3162,Makiba no Shoujo Katri,"Adventure, Drama, Historical, Slice of Life",TV,49,6.90,1048,3
8410,Metal Fight Beyblade: Baku,"Adventure, Comedy, Sports",TV,51,6.90,7003,3
13201,Monster Farm: Legend e no Michi,"Action, Adventure, Comedy, Fantasy",TV,25,6.90,6611,1
21325,Pupipo!,"Comedy, School, Slice of Life, Supernatural",TV,15,6.90,12781,1
1377,Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden,"Drama, Sci-Fi, Space",TV,13,6.90,2169,1
1127,UFO Princess Valkyrie,"Comedy, Ecchi, Magic, Sci-Fi",TV,12,6.90,11794,1
965,Yoshinaga-san&#039;chi no Gargoyle,"Comedy, Fantasy, Slice of Life",TV,13,6.90,3204,1
886,Amaenaide yo!! Katsu!!,"Comedy, Ecchi, Harem, Romance, Supernatural",TV,12,6.89,33573,1
16419,Dokidoki! Precure,"Action, Fantasy, Magic, Shoujo",TV,49,6.89,7571,3
1599,Eat-Man &#039;98,"Action, Adventure, Sci-Fi, Shounen, Super Power",TV,12,6.89,2757,1
3689,Hatsumei Boy Kanipan,"Adventure, Comedy, Mecha, Sci-Fi",TV,31,6.89,375,2
7590,Mayoi Neko Overrun!,"Comedy, Harem, Romance",TV,13,6.89,75517,1
1597,Panyo Panyo Di Gi Charat,Comedy,TV,48,6.89,3207,3
7793,Ring ni Kakero 1: Kage Dou-hen,"Action, Shounen, Sports",TV,6,6.89,738,0
33031,Shakunetsu no Takkyuu Musume,Sports,TV,12,6.89,14465,1
1541,Souten no Ken,"Action, Historical, Martial Arts",TV,22,6.89,4160,1
3672,Tottemo! Luckyman,"Comedy, Sci-Fi, Shounen, Super Power",TV,50,6.89,439,3
2964,Blue Drop: Tenshi-tachi no Gikyoku,"Drama, Sci-Fi, Shoujo Ai",TV,13,6.88,19968,1
10578,C³,"Action, Comedy, Ecchi, School, Supernatural",TV,12,6.88,100425,1
296,Dragon Drive,"Action, Adventure, Comedy, Fantasy, School, Sci-Fi, Shounen",TV,38,6.88,14232,2
12471,Eureka Seven AO,"Action, Adventure, Drama, Mecha, Sci-Fi",TV,24,6.88,56453,1
12461,Hiiro no Kakera,"Fantasy, Romance, Shoujo, Supernatural",TV,13,6.88,55031,1
12963,Jewelpet Kira☆Deco!,"Fantasy, Magic, Shoujo",TV,52,6.88,1452,3
4262,Koihime†Musou,"Action, Adventure, Fantasy, Historical, Martial Arts",TV,12,6.88,32176,1
1243,Night Head Genesis,"Drama, Horror, Mystery, Psychological, Supernatural",TV,24,6.88,20856,1
28819,Okusama ga Seitokaichou!,"Comedy, Ecchi, Romance, School, Shounen",TV,12,6.88,91241,1
9922,Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,"Comedy, Drama, Ecchi, Harem, Romance",TV,12,6.88,52687,1
1035,Patalliro Saiyuuki!,"Adventure, Comedy, Fantasy, Shoujo, Shounen Ai",TV,26,6.88,1996,1
26395,Teekyuu 4,"Comedy, Shounen, Sports",TV,12,6.88,10094,1
28835,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,"Parody, School, Slice of Life",TV,12,6.88,2007,1
688,Uta Kata,"Drama, Magic",TV,12,6.88,16688,1
6166,Asobi ni Iku yo!,"Comedy, Ecchi, Harem, Romance, Sci-Fi",TV,12,6.87,95005,1
31147,Concrete Revolutio: Choujin Gensou,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",TV,13,6.87,46938,1
16355,Dansai Bunri no Crime Edge,"Action, Fantasy, Romance, Seinen",TV,13,6.87,60465,1
4486,Getter Robo G,"Action, Mecha, Sci-Fi, Shounen",TV,39,6.87,1088,2
646,Haunted Junction,"Comedy, Shounen, Supernatural",TV,12,6.87,2504,1
1082,Hikari to Mizu no Daphne,"Comedy, Drama, Mystery, Police, Psychological, Sci-Fi",TV,24,6.87,8876,1
2598,Juusenki L-Gaim,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen, Space",TV,54,6.87,2211,3
7148,Ladies versus Butlers!,"Comedy, Ecchi, Harem, Romance, School, Seinen",TV,12,6.87,94820,1
273,Mahoutsukai ni Taisetsu na Koto,"Drama, Magic, Shounen, Slice of Life",TV,12,6.87,15152,1
6560,Popee the Performer,"Comedy, Dementia",TV,39,6.87,1565,2
30749,Saijaku Muhai no Bahamut,"Action, Ecchi, Fantasy, Harem, Mecha, Romance, School, Supernatural",TV,12,6.87,94430,1
30567,Teekyuu 5,"Comedy, Shounen, Sports",TV,12,6.87,8381,1
5143,Tokusou Kihei Dorvack,"Action, Mecha, Sci-Fi",TV,36,6.87,360,2
1218,Tonagura!,"Comedy, Drama, Ecchi, Romance, School",TV,13,6.87,31856,1
5505,Viper&#039;s Creed,"Action, Military, Sci-Fi",TV,12,6.87,7393,1
2128,Yuusha Raideen,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,50,6.87,989,3
33419,12-sai.: Chicchana Mune no Tokimeki 2nd Season,"Romance, School, Shoujo",TV,12,6.85,4580,1
2579,Anime 80-nichikan Sekai Isshuu,"Adventure, Historical, Kids, Romance",TV,26,6.86,2258,1
4657,Arad Senki: Slap Up Party,"Action, Adventure, Comedy, Fantasy",TV,26,6.86,10698,1
495,Bakuretsu Hunters,"Adventure, Comedy, Ecchi, Fantasy, Magic, Shounen, Supernatural",TV,26,6.86,10667,1
2705,Bakusou Kyoudai Let&#039;s &amp; Go,"Adventure, Cars, Shounen, Sports",TV,51,6.86,4186,3
11457,Chibi☆Devi!,"Fantasy, Shoujo, Supernatural",TV,75,6.86,8186,4
2814,Dondon Domeru to Ron,"Comedy, Kids",TV,52,6.86,531,3
4362,Fireball,"Comedy, Sci-Fi",TV,13,6.86,6601,1
3012,Gekitou! Crush Gear Turbo,"Shounen, Sports",TV,68,6.86,2998,4
10359,Jewelpet Sunshine,"Fantasy, Magic, Shoujo",TV,52,6.86,2019,3
865,Kikou Senki Dragonar,"Adventure, Mecha, Sci-Fi, Shounen, Space",TV,48,6.86,1961,3
4411,Mirai Robo Daltanias,"Comedy, Mecha, Shounen, Space",TV,47,6.86,509,3
19825,Saikyou Ginga Ultimate Zero: Battle Spirits,Shounen,TV,49,6.86,730,3
1550,Attack No.1,"Drama, Shoujo, Sports",TV,104,6.85,3676,4
2255,Choujuu Kishin Dancougar,"Action, Mecha, Sci-Fi, Shounen",TV,38,6.85,1806,2
2703,Chousoku Spinner,"Shounen, Sports",TV,22,6.85,1888,1
15547,Cross Fight B-Daman eS,Kids,TV,52,6.85,711,3
293,Di Gi Charat,"Comedy, Fantasy, Sci-Fi",TV,16,6.85,12227,1
563,DNA²,"Comedy, Romance, Sci-Fi",TV,12,6.85,23140,1
318,Hand Maid May,"Comedy, Ecchi, Harem, Romance, Sci-Fi",TV,10,6.85,17895,1
30651,Itoshi no Muco,"Comedy, Slice of Life",TV,25,6.86,4272,1
13367,"Kono Naka ni Hitori, Imouto ga Iru!","Comedy, Ecchi, Harem, Mystery, Romance, School, Seinen",TV,12,6.85,92252,1
3182,Massugu ni Ikou. 2nd Season,"Comedy, Josei, Romance, Slice of Life",TV,5,6.85,904,0
2783,Oyayubi Hime Monogatari,"Adventure, Fantasy, Shoujo",TV,26,6.85,671,1
1771,Ring ni Kakero 1: Nichibei Kessen-hen,"Action, Shounen, Sports",TV,12,6.85,1037,1
2934,Shiawase Sou no Okojo-san,Comedy,TV,51,6.85,1138,3
2620,Spider Riders: Yomigaeru Taiyou,"Action, Adventure, Mecha",TV,26,6.85,1889,1
924,Transformers: Choujin Master Force,"Adventure, Mecha, Sci-Fi, Shounen",TV,47,6.85,1574,3
9624,30-sai no Hoken Taiiku,"Ecchi, Parody, Romance, Seinen",TV,12,6.84,31253,1
17082,Aiura,"Comedy, School, Shounen, Slice of Life",TV,12,6.84,43737,1
4339,Ashita e Attack!,"Drama, School, Sports",TV,23,6.84,616,1
2786,Bakegyamon,"Action, Game, Shounen",TV,51,6.84,1466,3
5082,Battle Spirits: Shounen Toppa Bashin,"Game, Shounen",TV,50,6.84,1336,3
8956,Denkou Chou Tokkyuu Hikarian,"Action, Adventure, Kids",TV,52,6.84,236,3
6971,Gegege no Kitarou (1971),"Adventure, Demons, Super Power, Supernatural",TV,45,6.84,556,3
771,Ginyuu Mokushiroku Meine Liebe Wieder,"Drama, Fantasy, Shoujo",TV,13,6.84,4985,1
4211,Hareluya II Boy,"Action, Comedy, Fantasy, School, Shounen",TV,25,6.84,676,1
248,Ichigo 100%,"Comedy, Ecchi, Harem, Romance, Shounen",TV,12,6.84,67310,1
5129,Jikuu Boukenki Zentrix,"Adventure, Mecha, Sci-Fi",TV,26,6.84,392,1
24629,Koufuku Graffiti,"Comedy, Seinen, Slice of Life",TV,12,6.84,46093,1
21835,Majin Bone,Game,TV,52,6.84,6836,3
4468,Nagagutsu wo Haita Neko no Bouken,"Adventure, Fantasy",TV,26,6.84,378,1
1247,Project BLUE Chikyuu SOS,"Adventure, Comedy, Sci-Fi, Shounen",TV,6,6.84,1892,0
4723,Seishun Anime Zenshuu,"Drama, Historical, Romance",TV,32,6.84,605,2
447,Weiß Kreuz,"Action, Drama, Shounen",TV,25,6.84,13039,1
1893,Azuki-chan,"Comedy, Romance, Shoujo, Slice of Life",TV,117,6.83,1399,4
32664,Bananya,"Comedy, Kids, Slice of Life",TV,13,6.83,23724,1
8123,Cooking Papa,"Comedy, Slice of Life",TV,151,6.83,536,4
5250,God Mazinger,"Action, Fantasy, Mecha",TV,23,6.83,946,1
297,Grenadier: Hohoemi no Senshi,"Action, Adventure, Comedy, Ecchi, Shounen",TV,12,6.83,37919,1
9750,Itsuka Tenma no Kuro Usagi,"Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire",TV,12,6.83,73555,1
19855,Nobunagun,"Action, Supernatural",TV,13,6.83,43551,1
616,Nurse Angel Ririka SOS,"Drama, Fantasy, Magic, Shoujo",TV,35,6.83,1390,2
10197,Nyanpire The Animation,"Comedy, Supernatural",TV,12,6.83,19161,1
1300,Omishi Mahou Gekijou: Risky/Safety,"Comedy, Shoujo",TV,24,6.83,2230,1
2826,Oz no Mahoutsukai (1986),"Adventure, Fantasy, Kids",TV,52,6.83,1039,3
25859,Re-Kan!,"Comedy, School, Seinen, Supernatural",TV,13,6.83,37544,1
1103,Shinkon Gattai Godannar!!,"Comedy, Ecchi, Mecha, Romance, Sci-Fi",TV,13,6.83,8688,1
2612,Spoon Oba-san,"Kids, Magic",TV,130,6.83,955,4
32555,Stella no Mahou,"Comedy, School, Slice of Life",TV,12,6.83,15397,1
926,Transformers Victory,"Adventure, Mecha, Sci-Fi, Shounen",TV,44,6.83,1418,2
21845,Ushinawareta Mirai wo Motomete,"Drama, Romance, School, Sci-Fi",TV,12,6.83,47565,1
14355,Yama no Susume,"Adventure, Comedy, Slice of Life",TV,12,6.83,27487,1
19429,Akuma no Riddle,"Action, School, Shoujo Ai",TV,12,6.82,127641,1
2576,Araiguma Rascal,"Drama, Historical, Slice of Life",TV,52,6.82,935,3
1123,Beet the Vandel Buster Excellion,"Adventure, Fantasy, Shounen, Supernatural",TV,25,6.82,5198,1
234,Dan Doh!!,"Adventure, Shounen, Sports",TV,26,6.82,2351,1
5973,Fight Ippatsu! Juuden-chan!!,"Comedy, Ecchi, Sci-Fi, Shounen",TV,12,6.82,20279,1
271,Gad Guard,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.82,8315,1
18247,IS: Infinite Stratos 2,"Action, Comedy, Harem, Mecha, Sci-Fi",TV,12,6.82,146979,1
2704,Kaiketsu Jouki Tanteidan,"Action, Mecha, Mystery, Police",TV,26,6.82,2128,1
3935,Karakuri Kiden: Hiwou Senki,"Action, Adventure, Historical, Mecha",TV,26,6.82,719,1
28817,Mikagura Gakuen Kumikyoku,"Action, Comedy, School, Shoujo Ai",TV,12,6.82,47642,1
1881,Sasami: Mahou Shoujo Club,"Fantasy, Magic, School",TV,13,6.82,4056,1
6500,Seikon no Qwaser,"Action, Ecchi, Seinen, Super Power, Supernatural",TV,24,6.82,145592,1
32228,Teekyuu 7,"Comedy, Shounen, Sports",TV,12,6.82,5990,1
23067,Tenkai Knights,"Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,52,6.82,1249,3
3021,Yume Senshi Wingman,"Action, Comedy, Romance, School, Super Power",TV,47,6.82,918,3
9736,Astarotte no Omocha!,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",TV,12,6.81,73064,1
288,Bakuten Shoot Beyblade,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,51,6.81,49467,3
32379,Berserk (2016),"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",TV,12,6.81,90817,1
11177,Cross Fight B-Daman,Adventure,TV,52,6.81,1921,3
2795,Dragonaut: The Resonance,"Action, Drama, Fantasy, Mecha, Romance, Sci-Fi",TV,25,6.81,45265,1
260,Happy☆Lesson (TV),"Comedy, Drama, Harem, Romance, Slice of Life",TV,13,6.81,17109,1
17919,Houkago no Pleiades (TV),"Magic, Space",TV,12,6.81,20062,1
4808,Hurricane Polymar,"Action, Adventure, Police, Sci-Fi, Super Power",TV,26,6.81,738,1
667,Kashimashi: Girl Meets Girl,"Comedy, Drama, Romance, School, Shoujo Ai, Slice of Life",TV,12,6.81,32198,1
18495,Kitakubu Katsudou Kiroku,"Comedy, School, Slice of Life",TV,12,6.81,29790,1
25939,Mahou Shoujo Lyrical Nanoha ViVid,"Action, Adventure, Magic",TV,12,6.81,11952,1
86,Mobile Suit Gundam ZZ,"Comedy, Drama, Mecha, Military, Sci-Fi, Space",TV,47,6.81,17517,3
8235,Muumin (1972),"Adventure, Comedy, Fantasy, Slice of Life",TV,52,6.81,898,3
2970,Night Wizard,"Adventure, Fantasy, Magic, Shounen",TV,13,6.81,27070,1
21177,Nobunaga the Fool,"Action, Historical, Mecha, Sci-Fi",TV,24,6.81,59815,1
919,Ray The Animation,"Drama, Romance, Sci-Fi",TV,13,6.81,7756,1
11491,Recorder to Randoseru Do♪,"Comedy, School, Seinen, Slice of Life",TV,13,6.81,29599,1
3024,Ribbon no Kishi,"Action, Fantasy, Mystery, Romance",TV,52,6.81,1654,3
5201,Salad Juu Yuushi Tomatoman,"Adventure, Comedy",TV,50,6.81,443,3
533,Sensei no Ojikan: Doki Doki School Hours,"Comedy, Slice of Life",TV,13,6.81,5137,1
1675,Transformers Micron Densetsu,"Action, Mecha, Sci-Fi, Shounen",TV,52,6.81,5095,3
4101,Wan Wan Celepoo Soreyuke! Tetsunoshin,"Comedy, Fantasy, Kids",TV,51,6.81,432,3
2089,Choujikuu Seiki Orguss,"Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",TV,35,6.80,2271,2
63,DearS,"Comedy, Ecchi, Harem, Romance, Sci-Fi",TV,12,6.80,91037,1
3355,Fortune Dogs,Adventure,TV,39,6.80,400,2
850,Gakuen Heaven,"Comedy, Drama, Romance, School, Shounen Ai",TV,13,6.80,34787,1
1581,Gift: Eternal Rainbow,"Comedy, Drama, Harem, Magic, Romance, School",TV,12,6.80,21979,1
385,Gilgamesh,"Drama, Fantasy, Sci-Fi, Supernatural",TV,26,6.80,25332,1
12483,Gregory Horror Show: The Last Train,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",TV,26,6.80,505,1
671,Lemon Angel Project,"Drama, Music",TV,13,6.80,5763,1
5274,Magical★Taruruuto-kun,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",TV,87,6.80,424,4
5953,Mahou no Princess Minky Momo: Yume wo Dakishimete,"Magic, Shoujo",TV,62,6.80,783,3
1161,Maze☆Bakunetsu Jikuu (TV),"Adventure, Comedy, Fantasy, Mecha, Shounen",TV,25,6.80,3690,1
3836,Meiken Jolie,"Adventure, Historical",TV,52,6.80,973,3
11615,Morita-san wa Mukuchi. 2,"Comedy, School, Slice of Life",TV,13,6.80,8788,1
2603,Mushi-Uta,"Action, Fantasy, Sci-Fi",TV,12,6.80,11867,1
18099,Recorder to Randoseru Mi☆,"Comedy, School, Seinen, Slice of Life",TV,12,6.80,12240,1
3271,Bakuto Sengen Daigander,"Adventure, Mecha, Sci-Fi, Shounen",TV,39,6.79,1174,2
7619,Gegege no Kitarou (1996),"Adventure, Demons, Supernatural",TV,114,6.79,839,4
3130,Kaibutsu-kun (1980),"Comedy, Horror, Kids",TV,94,6.79,293,4
17731,Ketsuekigata-kun!,Comedy,TV,12,6.79,6331,1
2106,Kiss Dum: Engage Planet,"Mecha, Military, Sci-Fi",TV,26,6.79,6658,1
518,Mahou no Princess Minky Momo,"Magic, Shoujo",TV,63,6.79,2229,4
626,Mamotte Shugogetten!,"Comedy, Fantasy, Magic, Romance, Shounen",TV,22,6.79,4995,1
3438,Moero! Top Striker,"Action, Shounen, Sports",TV,49,6.79,2072,3
2161,Skull Man,"Action, Mystery, Super Power",TV,13,6.79,16361,1
1618,Soreyuke! Uchuu Senkan Yamamoto Yohko (1999),"Action, Adventure, Sci-Fi",TV,26,6.79,2430,1
31440,Teekyuu 6,"Comedy, Shounen, Sports",TV,12,6.79,6897,1
1737,Uchuu Senshi Baldios,"Adventure, Drama, Mecha, Sci-Fi, Shounen, Space",TV,34,6.79,600,2
25397,Absolute Duo,"Action, Ecchi, Harem, Romance, School, Supernatural",TV,12,6.78,168811,1
3835,Ai no Gakko Cuore Monogatari,"Drama, Historical, Slice of Life",TV,26,6.78,1082,1
9119,Chirorin Mura Monogatari,"Kids, Slice of Life",TV,170,6.78,411,4
3023,Esper Mami,"Comedy, Ecchi, Magic, School, Super Power, Supernatural",TV,119,6.78,612,4
1325,Hamelin no Violin Hiki,"Adventure, Drama, Fantasy",TV,25,6.78,3654,1
1316,Idaten Jump,"Game, School, Sports",TV,52,6.78,2724,3
637,Iketeru Futari,"Comedy, Ecchi, Romance, School, Seinen",TV,16,6.78,11933,1
2556,Jungle Taitei (1989),"Adventure, Drama",TV,52,6.78,1875,3
618,Juubee Ninpuuchou: Ryuuhougyoku-hen,"Adventure, Horror, Magic, Martial Arts, Shounen, Supernatural",TV,13,6.78,22860,1
913,Kakutou Bijin Wulong,"Action, Ecchi, Martial Arts",TV,25,6.78,3322,1
4050,Kouchuu Ouja Mushiking: Mori no Tami no Densetsu,Fantasy,TV,52,6.78,1108,3
222,Mezzo DSA,"Action, Adventure, Comedy, Mystery, Sci-Fi",TV,13,6.78,11750,1
32962,Occultic;Nine,"Mystery, Sci-Fi",TV,12,6.78,82532,1
14199,Oniichan dakedo Ai Sae Areba Kankeinai yo ne!,"Comedy, Ecchi, Harem, Romance, School",TV,12,6.78,113166,1
9107,Pokemon Best Wishes!,"Action, Adventure, Comedy, Fantasy, Kids",TV,84,6.78,33730,4
14093,Pokemon Best Wishes! Season 2,"Action, Adventure, Comedy, Fantasy, Kids",TV,24,6.78,19603,1
3761,Wanwan Sanjuushi,"Adventure, Historical",TV,26,6.78,1277,1
2032,Wellber no Monogatari: Sisters of Wellber,"Action, Adventure, Comedy, Drama, Fantasy, Historical",TV,13,6.78,5605,1
1533,Ai Tenshi Densetsu Wedding Peach,"Adventure, Comedy, Magic, Romance, Shoujo",TV,51,6.77,12536,3
33046,B-Project: Kodou＊Ambitious,"Music, Shoujo",TV,12,6.77,17506,1
1669,Bakuten Shoot Beyblade 2002,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,51,6.77,27959,3
1136,Betterman,"Action, Adventure, Comedy, Drama, Horror, Mecha, Mystery, Psychological, Sci-Fi, Shounen",TV,26,6.77,8037,1
2495,Chance Triangle Session,"Drama, Music, Slice of Life",TV,13,6.77,3005,1
4503,Choujikuu Kidan Southern Cross,"Action, Drama, Mecha, Sci-Fi",TV,23,6.77,3855,1
7307,Gegege no Kitarou (1985),"Comedy, Supernatural",TV,108,6.77,573,4
1409,IGPX: Immortal Grand Prix,"Mecha, Sci-Fi, Shounen, Sports",TV,5,6.77,2392,0
2565,Jungle Taitei: Susume Leo!,"Adventure, Shounen",TV,26,6.77,986,1
148,Kita e.: Diamond Dust Drops,"Drama, Romance, Slice of Life",TV,12,6.77,5736,1
2980,Kuusou Kagaku Sekai Gulliver Boy,"Action, Adventure, Fantasy, Magic, Mecha",TV,50,6.77,534,3
2039,Mahou no Yousei Persia,"Comedy, Magic",TV,48,6.77,990,3
26351,Nagato Yuki-chan no Shoushitsu,"Comedy, Romance, School, Seinen, Slice of Life",TV,16,6.77,62601,1
3827,Ore wa Teppei,"Action, Shounen, Sports",TV,28,6.77,532,2
23209,Sora no Method,"Drama, Fantasy, School, Slice of Life",TV,13,6.77,47900,1
15125,Teekyuu,"Comedy, School, Shounen, Sports",TV,12,6.77,30291,1
473,Tide-Line Blue,"Action, Adventure, Drama, Military, Shounen",TV,12,6.77,4670,1
20267,Wooser no Sono Higurashi: Kakusei-hen,"Comedy, Fantasy, Slice of Life",TV,12,6.77,4334,1
29017,Wooser no Sono Higurashi: Mugen-hen,"Comedy, Fantasy, Slice of Life",TV,13,6.77,2810,1
1962,Chikyuu Bouei Kazoku,"Action, Comedy, Sci-Fi, Shounen",TV,13,6.76,726,1
14827,D.C.III: Da Capo III,"Drama, Ecchi, Romance, School",TV,13,6.76,16219,1
2224,Hikari no Densetsu,"Music, Romance, Shoujo, Sports",TV,19,6.76,2028,1
6008,Jewelpet,"Fantasy, Magic, Shoujo",TV,52,6.76,4197,3
1660,Kurogane Communication,"Action, Adventure, Drama, Sci-Fi",TV,24,6.76,2928,1
2038,Mahou no Star Magical Emi,"Comedy, Magic, Shoujo, Slice of Life",TV,38,6.76,1783,2
4052,Medarot Damashii,"Action, Adventure, Sci-Fi",TV,39,6.76,9590,2
24705,"Ore, Twintail ni Narimasu.","Action, Comedy, Fantasy, Romance, School, Shounen",TV,12,6.76,66868,1
3366,Persona: Trinity Soul,"Action, Sci-Fi, Super Power",TV,26,6.76,48744,1
2619,Spider Riders: Oracle no Yuusha-tachi,"Action, Adventure, Mecha",TV,26,6.76,3605,1
33811,Teekyuu 8,"Comedy, Shounen, Sports",TV,12,6.76,3961,1
3008,Time Bokan Series: Yatterman,"Adventure, Comedy, Mecha",TV,108,6.76,2930,4
6129,Umi Monogatari: Anata ga Ite Kureta Koto,"Drama, Fantasy, Magic, Romance, Supernatural",TV,12,6.76,14696,1
3077,Warau Salesman,"Comedy, Drama, Seinen",TV,103,6.76,711,4
298,.hack//Tasogare no Udewa Densetsu,"Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen",TV,12,6.75,47679,1
2221,Aishite Knight,"Comedy, Romance, Shoujo",TV,42,6.75,3746,2
1149,Choujuushin Gravion Zwei,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,12,6.75,5808,1
236,E&#039;s Otherwise,"Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural",TV,26,6.75,11704,1
11268,Ganso Tensai Bakabon,"Comedy, Slice of Life",TV,103,6.75,288,4
1706,Gun Frontier,"Action, Adventure, Drama, Historical, Sci-Fi, Seinen",TV,13,6.75,4732,1
1466,Hakugei Densetsu,"Adventure, Sci-Fi",TV,26,6.75,1387,1
1848,Haou Taikei Ryuu Knight,"Action, Adventure, Fantasy, Mecha",TV,52,6.75,1591,3
6087,Jetter Mars,"Action, Drama, Mecha, Sci-Fi",TV,27,6.75,382,2
3464,Kemeko Deluxe!,"Action, Comedy, Ecchi, Romance, School, Sci-Fi, Shounen",TV,12,6.75,26991,1
16906,Line Offline: Salaryman,Comedy,TV,114,6.75,1190,4
1445,Mach GoGoGo,"Adventure, Cars, Shounen, Sports",TV,52,6.75,6253,3
3388,Majokko Megu-chan,"Magic, Shoujo",TV,72,6.75,1139,4
4782,Mama wa Poyopoyo Saurus ga Osuki,"Comedy, Kids, Slice of Life",TV,52,6.75,348,3
776,Nanaka 6/17,"Comedy, Drama, Romance, Shounen, Slice of Life",TV,12,6.75,5702,1
